id,age,income,gender,city,target
9728,50.0,5000.0,nan,부산,1
9729,40.0,3000.0,남,서울,0
9730,30.0,3000.0,nan,대구,0
9731,20.0,3000.0,남,서울,0
9732,40.0,6000.0,nan,대구,1
9733,,6000.0,남,부산,1
9734,40.0,5000.0,남,서울,0
9735,50.0,6000.0,nan,대구,0
9736,,3000.0,nan,대구,0
9737,,4000.0,여,서울,0
9738,40.0,3000.0,여,서울,0
9739,50.0,4000.0,nan,대구,0
9740,20.0,5000.0,nan,대구,0
9741,40.0,,남,부산,0
9742,20.0,6000.0,남,대구,0
9743,40.0,6000.0,여,서울,0
9744,20.0,3000.0,여,대구,0
9745,40.0,3000.0,여,대구,0
9746,,4000.0,남,서울,1
9747,30.0,6000.0,남,부산,0
9748,,5000.0,남,대구,0
9749,20.0,3000.0,여,서울,0
9750,50.0,6000.0,nan,서울,0
9751,,,여,서울,0
9752,30.0,4000.0,남,서울,0
9753,20.0,3000.0,여,부산,1
9754,,3000.0,여,서울,1
9755,40.0,5000.0,여,대구,1
9756,50.0,3000.0,여,부산,0
9757,20.0,6000.0,남,서울,0
9758,,6000.0,여,대구,0
9759,20.0,6000.0,남,부산,0
9760,40.0,,여,대구,0
9761,30.0,,남,부산,1
9762,,3000.0,nan,서울,0
9763,20.0,,남,대구,0
9764,20.0,,남,서울,0
9765,20.0,5000.0,nan,부산,0
9766,30.0,,nan,서울,0
9767,20.0,4000.0,nan,서울,0
9768,50.0,4000.0,nan,대구,0
9769,50.0,4000.0,nan,서울,1
9770,20.0,3000.0,nan,서울,0
9771,50.0,6000.0,여,서울,0
9772,,5000.0,여,부산,0
9773,50.0,3000.0,nan,대구,1
9774,20.0,6000.0,남,대구,0
9775,40.0,5000.0,남,서울,1
9776,,5000.0,nan,대구,0
9777,30.0,5000.0,여,부산,1
9778,20.0,4000.0,여,부산,0
9779,30.0,4000.0,남,서울,0
9780,40.0,4000.0,nan,서울,0
9781,30.0,5000.0,여,부산,1
9782,20.0,5000.0,nan,부산,1
9783,20.0,4000.0,nan,부산,0
9784,40.0,5000.0,남,서울,0
9785,20.0,4000.0,nan,부산,0
9786,40.0,4000.0,nan,서울,0
9787,40.0,4000.0,남,부산,0
9788,20.0,6000.0,여,부산,0
9789,50.0,5000.0,nan,대구,0
9790,40.0,3000.0,남,부산,1
9791,20.0,4000.0,여,서울,0
9792,50.0,3000.0,nan,부산,0
9793,40.0,6000.0,여,대구,0
9794,50.0,5000.0,남,부산,0
9795,,4000.0,nan,부산,0
9796,,4000.0,남,부산,0
9797,50.0,4000.0,남,서울,1
9798,40.0,3000.0,nan,부산,0
9799,20.0,6000.0,남,부산,0
9800,30.0,5000.0,여,부산,0
9801,20.0,6000.0,남,대구,0
9802,30.0,4000.0,nan,서울,0
9803,30.0,6000.0,nan,서울,0
9804,40.0,3000.0,여,대구,0
9805,50.0,,nan,서울,1
9806,20.0,,남,대구,1
9807,50.0,5000.0,남,부산,0
9808,,5000.0,nan,서울,0
9809,40.0,6000.0,여,부산,0
9810,40.0,5000.0,여,부산,0
9811,,3000.0,nan,서울,0
9812,20.0,4000.0,남,부산,0
9813,,4000.0,nan,부산,0
9814,20.0,6000.0,nan,대구,0
9815,30.0,4000.0,여,서울,1
9816,40.0,6000.0,남,부산,1
9817,20.0,5000.0,여,대구,0
9818,50.0,5000.0,여,서울,0
9819,50.0,3000.0,남,부산,0
9820,40.0,4000.0,남,부산,1
9821,,3000.0,남,부산,1
9822,,,nan,부산,1
9823,20.0,3000.0,남,부산,0
9824,,6000.0,nan,서울,0
9825,40.0,6000.0,여,서울,0
9826,20.0,3000.0,남,대구,1
9827,30.0,5000.0,nan,대구,1
9828,,,nan,대구,0
9829,,3000.0,nan,서울,0
9830,20.0,5000.0,nan,서울,1
9831,50.0,3000.0,여,서울,0
9832,,4000.0,남,부산,1
9833,40.0,6000.0,남,서울,0
9834,,4000.0,남,서울,0
9835,30.0,4000.0,남,부산,0
9836,,,남,대구,0
9837,50.0,5000.0,남,대구,0
9838,,6000.0,nan,대구,1
9839,20.0,4000.0,남,부산,1
9840,,6000.0,nan,부산,0
9841,50.0,5000.0,여,부산,0
9842,20.0,3000.0,nan,서울,0
9843,40.0,4000.0,여,대구,0
9844,20.0,5000.0,남,부산,1
9845,30.0,6000.0,여,부산,0
9846,20.0,5000.0,여,대구,0
9847,40.0,3000.0,nan,대구,1
9848,,5000.0,nan,서울,0
9849,20.0,6000.0,여,대구,1
9850,20.0,4000.0,여,부산,0
9851,20.0,4000.0,남,서울,1
9852,20.0,,nan,대구,1
9853,40.0,6000.0,여,서울,1
9854,50.0,,nan,부산,1
9855,50.0,,남,부산,0
9856,20.0,3000.0,남,부산,0
9857,40.0,6000.0,여,부산,0
9858,40.0,4000.0,남,서울,1
9859,20.0,6000.0,여,서울,0
9860,30.0,3000.0,nan,부산,1
9861,20.0,6000.0,nan,서울,0
9862,30.0,6000.0,여,부산,1
9863,20.0,,여,부산,0
9864,30.0,6000.0,여,대구,0
9865,30.0,,nan,서울,0
9866,20.0,,nan,대구,0
9867,30.0,5000.0,남,부산,0
9868,,3000.0,남,대구,0
9869,50.0,,nan,부산,0
9870,40.0,6000.0,nan,부산,1
9871,30.0,,여,부산,0
9872,30.0,,nan,서울,0
9873,40.0,,nan,부산,1
9874,30.0,4000.0,남,부산,1
9875,40.0,4000.0,남,서울,0
9876,20.0,4000.0,여,서울,1
9877,,4000.0,남,부산,1
9878,,5000.0,여,서울,1
9879,50.0,,nan,부산,1
9880,30.0,5000.0,nan,대구,0
9881,50.0,6000.0,여,서울,0
9882,20.0,3000.0,남,대구,0
9883,,5000.0,남,부산,0
9884,20.0,4000.0,nan,서울,0
9885,20.0,4000.0,남,서울,0
9886,30.0,6000.0,여,부산,0
9887,20.0,,nan,서울,0
9888,,3000.0,남,서울,0
9889,50.0,5000.0,nan,서울,0
9890,,,nan,대구,1
9891,30.0,,남,부산,0
9892,,5000.0,여,부산,1
9893,40.0,5000.0,남,부산,0
9894,50.0,5000.0,남,서울,0
9895,40.0,5000.0,남,서울,0
9896,40.0,4000.0,남,서울,0
9897,30.0,,남,부산,0
9898,20.0,,남,대구,1
9899,40.0,4000.0,여,부산,1
9900,,,nan,부산,1
9901,20.0,5000.0,여,대구,0
9902,,3000.0,남,서울,0
9903,,,여,서울,0
9904,20.0,3000.0,nan,부산,0
9905,20.0,3000.0,여,대구,0
9906,,4000.0,남,부산,0
9907,30.0,6000.0,nan,부산,1
9908,50.0,,남,대구,0
9909,50.0,4000.0,남,대구,1
9910,30.0,4000.0,nan,서울,0
9911,20.0,3000.0,nan,부산,0
9912,,,남,대구,1
9913,50.0,4000.0,여,대구,0
9914,,5000.0,nan,대구,0
9915,30.0,4000.0,여,대구,0
9916,,5000.0,여,부산,0
9917,30.0,6000.0,nan,부산,0
9918,20.0,5000.0,여,부산,0
9919,30.0,5000.0,nan,대구,0
9920,30.0,3000.0,nan,서울,1
9921,50.0,4000.0,nan,대구,0
9922,,6000.0,nan,부산,0
9923,50.0,4000.0,여,부산,0
9924,40.0,5000.0,여,부산,1
9925,30.0,5000.0,nan,서울,0
9926,40.0,4000.0,nan,서울,0
9927,50.0,6000.0,nan,부산,0
9928,,6000.0,nan,대구,1
9929,50.0,3000.0,남,부산,0
9930,,5000.0,여,부산,0
9931,,5000.0,여,서울,0
9932,20.0,3000.0,nan,서울,0
9933,30.0,4000.0,남,서울,0
9934,50.0,5000.0,남,서울,1
9935,,4000.0,남,부산,0
9936,50.0,6000.0,nan,대구,0
9937,50.0,,남,부산,0
9938,,3000.0,nan,부산,0
9939,40.0,5000.0,남,대구,0
9940,30.0,3000.0,nan,부산,0
9941,30.0,6000.0,nan,대구,1
9942,20.0,6000.0,여,서울,0
9943,20.0,6000.0,nan,서울,0
9944,20.0,6000.0,남,서울,0
9945,30.0,,여,대구,1
9946,40.0,4000.0,남,부산,1
9947,30.0,4000.0,nan,서울,1
9948,30.0,,여,서울,0
9949,30.0,4000.0,nan,부산,0
9950,30.0,6000.0,nan,서울,0
9951,40.0,4000.0,남,서울,0
9952,20.0,3000.0,남,대구,0
9953,50.0,4000.0,남,부산,1
9954,20.0,3000.0,여,대구,0
9955,20.0,5000.0,남,서울,0
9956,50.0,3000.0,nan,서울,0
9957,30.0,3000.0,여,부산,0
9958,40.0,6000.0,남,서울,0
9959,40.0,6000.0,남,대구,0
9960,20.0,6000.0,남,대구,0
9961,50.0,3000.0,nan,부산,1
9962,,,남,부산,1
9963,30.0,6000.0,nan,서울,0
9964,20.0,6000.0,여,부산,0
9965,40.0,3000.0,남,부산,0
9966,50.0,5000.0,nan,서울,0
9967,50.0,5000.0,남,서울,1
9968,20.0,4000.0,남,대구,0
9969,,5000.0,여,대구,0
9970,40.0,6000.0,여,부산,0
9971,20.0,,nan,서울,0
9972,,4000.0,nan,부산,0
9973,50.0,,nan,대구,0
9974,30.0,,여,부산,1
9975,40.0,6000.0,nan,대구,0
9976,40.0,3000.0,여,대구,0
9977,,3000.0,여,부산,1
9978,20.0,3000.0,남,대구,0
9979,50.0,5000.0,남,대구,1
9980,,3000.0,nan,서울,0
9981,30.0,6000.0,여,부산,1
9982,30.0,5000.0,여,부산,0
9983,30.0,3000.0,여,부산,0
9984,,,남,대구,1
9985,50.0,6000.0,여,대구,1
9986,40.0,6000.0,nan,대구,0
9987,20.0,4000.0,nan,부산,0
9988,40.0,6000.0,남,서울,1
9989,50.0,,nan,부산,0
9990,40.0,6000.0,여,부산,0
9991,,4000.0,여,부산,0
9992,30.0,6000.0,nan,서울,0
9993,50.0,6000.0,남,부산,0
9994,50.0,4000.0,여,서울,1
9995,40.0,6000.0,여,서울,1
9996,,5000.0,남,부산,1
9997,40.0,6000.0,여,부산,0
9998,40.0,3000.0,nan,부산,0
9999,50.0,3000.0,nan,대구,0
10000,40.0,5000.0,남,서울,0
10001,30.0,6000.0,남,부산,0
10002,40.0,,nan,서울,0
10003,30.0,6000.0,남,대구,0
10004,50.0,3000.0,nan,대구,0
10005,,4000.0,남,부산,0
10006,30.0,5000.0,nan,서울,1
10007,,4000.0,여,대구,1
10008,,,여,대구,1
10009,30.0,6000.0,nan,서울,1
10010,50.0,,여,대구,0
10011,20.0,4000.0,nan,서울,1
10012,,6000.0,남,부산,1
10013,,,여,서울,0
10014,50.0,3000.0,여,부산,1
10015,50.0,3000.0,여,서울,0
10016,40.0,5000.0,nan,대구,0
10017,50.0,3000.0,여,부산,0
10018,,3000.0,남,서울,0
10019,30.0,4000.0,여,부산,0
10020,20.0,3000.0,남,서울,0
10021,40.0,3000.0,여,서울,0
10022,30.0,4000.0,여,부산,0
10023,20.0,3000.0,남,부산,1
10024,20.0,3000.0,여,부산,1
10025,20.0,5000.0,남,대구,1
10026,30.0,3000.0,남,서울,0
10027,40.0,3000.0,남,서울,0
10028,40.0,5000.0,여,부산,0
10029,20.0,4000.0,여,서울,0
10030,30.0,3000.0,남,서울,0
10031,20.0,,여,서울,0
10032,50.0,4000.0,nan,부산,0
10033,40.0,4000.0,남,서울,0
10034,,3000.0,남,서울,0
10035,20.0,5000.0,nan,대구,0
10036,50.0,4000.0,nan,대구,1
10037,40.0,5000.0,남,부산,0
10038,30.0,,nan,서울,1
10039,40.0,5000.0,남,서울,0
10040,30.0,6000.0,여,대구,1
10041,30.0,5000.0,nan,부산,0
10042,20.0,4000.0,남,부산,0
10043,20.0,5000.0,남,서울,0
10044,40.0,5000.0,남,대구,1
10045,50.0,6000.0,nan,대구,0
10046,40.0,6000.0,여,대구,0
10047,,3000.0,여,서울,0
10048,30.0,4000.0,nan,서울,0
10049,30.0,3000.0,남,서울,0
10050,20.0,6000.0,남,대구,1
10051,50.0,5000.0,남,부산,0
10052,20.0,6000.0,nan,서울,0
10053,,,nan,서울,0
10054,40.0,5000.0,남,부산,0
10055,40.0,3000.0,남,부산,0
10056,50.0,5000.0,남,대구,0
10057,20.0,,nan,서울,0
10058,20.0,6000.0,nan,대구,1
10059,,4000.0,여,서울,0
10060,40.0,4000.0,남,대구,0
10061,20.0,4000.0,남,대구,1
10062,50.0,6000.0,여,부산,0
10063,40.0,4000.0,남,서울,0
10064,,,여,부산,0
10065,50.0,6000.0,nan,부산,0
10066,30.0,4000.0,여,부산,0
10067,,3000.0,여,서울,0
10068,50.0,6000.0,nan,대구,0
10069,20.0,6000.0,남,대구,1
10070,30.0,5000.0,여,서울,0
10071,,4000.0,여,서울,1
10072,20.0,3000.0,남,대구,1
10073,30.0,,여,대구,0
10074,40.0,6000.0,nan,부산,1
10075,20.0,,여,대구,0
10076,50.0,,남,부산,0
10077,,,남,대구,1
10078,30.0,5000.0,여,대구,0
10079,20.0,,남,대구,0
10080,40.0,4000.0,남,부산,0
10081,,4000.0,여,부산,0
10082,,3000.0,여,대구,0
10083,20.0,3000.0,남,부산,0
10084,40.0,,여,부산,1
10085,30.0,,nan,부산,0
10086,20.0,5000.0,여,부산,1
10087,30.0,,남,서울,0
10088,,,nan,부산,0
10089,30.0,,남,대구,0
10090,40.0,6000.0,남,부산,1
10091,50.0,6000.0,nan,대구,1
10092,40.0,5000.0,여,부산,0
10093,30.0,5000.0,남,대구,0
10094,20.0,4000.0,여,서울,1
10095,,5000.0,여,대구,0
10096,50.0,4000.0,nan,부산,0
10097,20.0,,남,부산,0
10098,20.0,5000.0,nan,대구,1
10099,40.0,5000.0,nan,서울,0
10100,30.0,5000.0,남,부산,0
10101,40.0,4000.0,남,부산,0
10102,30.0,4000.0,nan,대구,0
10103,40.0,3000.0,nan,대구,0
10104,20.0,4000.0,nan,서울,1
10105,,4000.0,남,대구,1
10106,30.0,6000.0,남,부산,0
10107,50.0,5000.0,nan,대구,0
10108,50.0,4000.0,남,서울,1
10109,20.0,5000.0,남,서울,0
10110,40.0,5000.0,남,부산,0
10111,40.0,6000.0,여,대구,1
10112,20.0,5000.0,여,부산,1
10113,50.0,4000.0,nan,서울,0
10114,50.0,5000.0,여,서울,0
10115,40.0,3000.0,nan,대구,0
10116,30.0,3000.0,nan,대구,1
10117,,6000.0,남,부산,1
10118,30.0,4000.0,nan,서울,0
10119,50.0,6000.0,nan,부산,1
10120,30.0,3000.0,nan,부산,1
10121,,4000.0,nan,부산,0
10122,30.0,5000.0,남,서울,0
10123,30.0,4000.0,남,대구,0
10124,30.0,,nan,서울,1
10125,30.0,4000.0,여,부산,0
10126,20.0,5000.0,여,서울,0
10127,50.0,,nan,부산,0
10128,,6000.0,남,부산,0
10129,50.0,4000.0,nan,대구,0
10130,20.0,6000.0,nan,부산,0
10131,20.0,4000.0,남,서울,0
10132,20.0,3000.0,여,대구,0
10133,20.0,3000.0,nan,대구,0
10134,30.0,5000.0,남,대구,0
10135,50.0,3000.0,남,대구,0
10136,40.0,,nan,대구,0
10137,,,남,서울,0
10138,20.0,4000.0,nan,부산,0
10139,50.0,6000.0,여,부산,0
10140,20.0,,nan,부산,1
10141,20.0,4000.0,여,부산,0
10142,20.0,6000.0,남,대구,0
10143,20.0,3000.0,nan,부산,0
10144,20.0,4000.0,남,부산,0
10145,,6000.0,nan,대구,0
10146,50.0,5000.0,남,대구,0
10147,20.0,5000.0,여,대구,0
10148,20.0,,nan,부산,1
10149,20.0,6000.0,남,대구,0
10150,20.0,5000.0,nan,대구,0
10151,30.0,,nan,서울,1
10152,30.0,4000.0,여,서울,0
10153,40.0,4000.0,남,부산,0
10154,20.0,6000.0,nan,대구,0
10155,40.0,6000.0,nan,부산,0
10156,,6000.0,nan,서울,0
10157,40.0,6000.0,nan,서울,0
10158,50.0,5000.0,nan,대구,0
10159,30.0,5000.0,남,부산,1
10160,30.0,,nan,서울,0
10161,20.0,5000.0,nan,대구,1
10162,20.0,4000.0,nan,부산,0
10163,,,남,대구,0
10164,,5000.0,nan,대구,1
10165,50.0,6000.0,nan,서울,1
10166,20.0,5000.0,여,부산,1
10167,20.0,3000.0,여,서울,0
10168,,,nan,부산,1
10169,,5000.0,nan,부산,0
10170,,5000.0,여,대구,1
10171,30.0,4000.0,남,대구,1
10172,40.0,6000.0,남,부산,0
10173,40.0,6000.0,여,대구,0
10174,20.0,4000.0,nan,서울,1
10175,30.0,4000.0,여,부산,0
10176,,3000.0,남,서울,0
10177,20.0,,여,대구,0
10178,30.0,6000.0,남,부산,0
10179,50.0,4000.0,nan,대구,0
10180,30.0,4000.0,nan,서울,0
10181,20.0,,nan,부산,0
10182,40.0,4000.0,남,대구,0
10183,,3000.0,여,서울,0
10184,50.0,,nan,서울,0
10185,30.0,3000.0,남,대구,1
10186,20.0,5000.0,nan,부산,0
10187,20.0,6000.0,여,대구,1
10188,,4000.0,nan,부산,1
10189,20.0,,남,서울,0
10190,20.0,3000.0,남,서울,0
10191,,6000.0,nan,서울,1
10192,50.0,6000.0,nan,대구,0
10193,40.0,4000.0,남,대구,0
10194,40.0,6000.0,nan,대구,0
10195,30.0,4000.0,nan,서울,0
10196,50.0,5000.0,nan,부산,0
10197,30.0,4000.0,여,대구,0
10198,40.0,3000.0,여,대구,0
10199,,6000.0,여,대구,0
10200,20.0,6000.0,nan,서울,1
10201,40.0,6000.0,남,부산,0
10202,50.0,4000.0,nan,부산,0
10203,40.0,,nan,부산,1
10204,50.0,4000.0,여,대구,0
10205,50.0,3000.0,남,대구,0
10206,50.0,4000.0,여,부산,1
10207,30.0,6000.0,남,서울,1
10208,,5000.0,nan,부산,0
10209,40.0,3000.0,nan,대구,0
10210,,5000.0,nan,부산,0
10211,20.0,3000.0,남,부산,0
10212,40.0,3000.0,여,부산,0
10213,,6000.0,여,서울,0
10214,,4000.0,여,대구,0
10215,20.0,6000.0,남,대구,0
10216,50.0,6000.0,남,부산,0
10217,40.0,6000.0,nan,대구,1
10218,40.0,5000.0,여,서울,1
10219,20.0,3000.0,남,부산,1
10220,50.0,,여,서울,0
10221,40.0,4000.0,여,부산,0
10222,40.0,6000.0,남,부산,1
10223,40.0,3000.0,남,부산,0
10224,50.0,4000.0,nan,서울,0
10225,20.0,,nan,대구,0
10226,40.0,,nan,대구,0
10227,,6000.0,여,대구,1
10228,50.0,,여,대구,0
10229,30.0,,nan,서울,0
10230,20.0,4000.0,여,대구,0
10231,,4000.0,여,대구,0
10232,40.0,6000.0,여,부산,0
10233,30.0,3000.0,여,서울,1
10234,20.0,6000.0,남,부산,0
10235,50.0,5000.0,남,대구,1
10236,30.0,,nan,부산,0
10237,30.0,3000.0,nan,대구,0
10238,,4000.0,여,부산,1
10239,20.0,5000.0,여,서울,1
10240,,5000.0,남,부산,1
10241,,,여,부산,0
10242,40.0,4000.0,여,부산,0
10243,50.0,3000.0,nan,부산,0
10244,30.0,4000.0,여,대구,0
10245,20.0,,남,부산,0
10246,50.0,5000.0,여,서울,0
10247,50.0,,여,부산,1
10248,20.0,6000.0,여,서울,0
10249,50.0,5000.0,여,부산,0
10250,40.0,,여,대구,0
10251,50.0,3000.0,남,서울,0
10252,40.0,3000.0,nan,서울,1
10253,30.0,3000.0,여,부산,0
10254,30.0,6000.0,nan,대구,1
10255,,4000.0,nan,대구,1
10256,40.0,3000.0,남,서울,1
10257,30.0,6000.0,nan,부산,1
10258,50.0,3000.0,여,대구,0
10259,20.0,6000.0,여,대구,0
10260,20.0,3000.0,여,대구,0
10261,40.0,4000.0,여,부산,0
10262,,,남,부산,1
10263,50.0,3000.0,nan,서울,1
10264,40.0,,남,부산,0
10265,20.0,3000.0,nan,대구,0
10266,40.0,4000.0,남,서울,0
10267,50.0,,남,부산,0
10268,30.0,6000.0,남,대구,0
10269,50.0,3000.0,여,대구,0
10270,30.0,3000.0,여,서울,0
10271,30.0,6000.0,남,서울,0
10272,30.0,4000.0,nan,부산,0
10273,40.0,5000.0,nan,부산,0
10274,20.0,3000.0,여,서울,0
10275,40.0,6000.0,남,서울,1
10276,20.0,5000.0,여,대구,0
10277,50.0,3000.0,여,부산,0
10278,,,여,대구,1
10279,50.0,6000.0,남,서울,0
10280,40.0,,남,서울,0
10281,40.0,4000.0,여,서울,0
10282,20.0,5000.0,남,부산,0
10283,40.0,6000.0,nan,서울,0
10284,30.0,3000.0,nan,서울,0
10285,40.0,3000.0,여,부산,0
10286,20.0,5000.0,nan,서울,0
10287,20.0,,여,부산,0
10288,30.0,,여,서울,0
10289,20.0,6000.0,여,부산,0
10290,,6000.0,남,부산,0
10291,50.0,,남,부산,0
10292,40.0,6000.0,남,부산,0
10293,,,남,대구,0
10294,40.0,5000.0,여,부산,0
10295,,6000.0,남,부산,0
10296,40.0,,nan,부산,0
10297,30.0,6000.0,nan,부산,1
10298,20.0,3000.0,남,서울,0
10299,20.0,3000.0,nan,서울,0
10300,30.0,4000.0,nan,부산,0
10301,,,남,부산,0
10302,50.0,4000.0,여,대구,0
10303,,,여,부산,1
10304,20.0,6000.0,여,부산,0
10305,50.0,,남,부산,1
10306,40.0,3000.0,여,서울,0
10307,50.0,6000.0,여,부산,0
10308,,3000.0,nan,부산,1
10309,30.0,6000.0,여,대구,0
10310,40.0,,남,서울,0
10311,,,여,대구,0
10312,40.0,3000.0,nan,부산,1
10313,50.0,5000.0,nan,대구,0
10314,20.0,,nan,부산,0
10315,,5000.0,nan,부산,0
10316,30.0,6000.0,여,서울,0
10317,50.0,5000.0,nan,대구,0
10318,,3000.0,nan,부산,0
10319,30.0,4000.0,nan,대구,0
10320,,4000.0,여,서울,1
10321,50.0,3000.0,남,부산,0
10322,,4000.0,nan,서울,1
10323,40.0,3000.0,nan,대구,0
10324,50.0,,nan,대구,0
10325,,5000.0,여,대구,1
10326,20.0,4000.0,여,부산,0
10327,,,nan,부산,0
10328,40.0,4000.0,남,부산,0
10329,30.0,6000.0,nan,서울,0
10330,30.0,3000.0,남,대구,1
10331,30.0,3000.0,남,대구,0
10332,20.0,,여,대구,1
10333,40.0,6000.0,여,서울,1
10334,50.0,5000.0,여,부산,0
10335,30.0,6000.0,남,서울,1
10336,40.0,6000.0,남,대구,0
10337,,5000.0,남,대구,0
10338,20.0,5000.0,여,서울,1
10339,40.0,6000.0,여,부산,0
10340,40.0,4000.0,여,부산,0
10341,50.0,4000.0,nan,대구,0
10342,40.0,6000.0,남,서울,0
10343,50.0,4000.0,남,부산,0
10344,20.0,5000.0,nan,서울,0
10345,20.0,5000.0,남,대구,0
10346,,4000.0,남,대구,1
10347,50.0,5000.0,nan,대구,0
10348,50.0,3000.0,남,대구,0
10349,30.0,5000.0,여,부산,0
10350,30.0,6000.0,nan,대구,1
10351,,,남,부산,0
10352,20.0,4000.0,여,부산,1
10353,30.0,4000.0,남,서울,0
10354,40.0,5000.0,nan,대구,0
10355,20.0,5000.0,여,부산,0
10356,40.0,,남,서울,0
10357,50.0,,nan,서울,0
10358,20.0,6000.0,남,대구,0
10359,,3000.0,남,대구,0
10360,50.0,6000.0,여,서울,1
10361,50.0,4000.0,남,부산,1
10362,40.0,5000.0,nan,대구,0
10363,50.0,6000.0,nan,서울,1
10364,30.0,5000.0,여,서울,0
10365,20.0,5000.0,여,부산,0
10366,30.0,6000.0,남,부산,0
10367,40.0,6000.0,nan,서울,0
10368,40.0,,여,부산,1
10369,20.0,3000.0,남,대구,0
10370,50.0,,남,서울,0
10371,,3000.0,nan,부산,0
10372,40.0,6000.0,nan,부산,0
10373,20.0,3000.0,남,부산,0
10374,,4000.0,nan,부산,0
10375,50.0,,남,서울,0
10376,40.0,,남,부산,1
10377,20.0,,nan,대구,0
10378,20.0,5000.0,여,대구,0
10379,20.0,5000.0,남,서울,0
10380,40.0,6000.0,nan,서울,0
10381,,6000.0,남,대구,0
10382,20.0,5000.0,남,대구,1
10383,50.0,,남,서울,1
10384,20.0,5000.0,nan,대구,1
10385,,3000.0,nan,대구,0
10386,40.0,,nan,서울,0
10387,20.0,5000.0,여,서울,1
10388,20.0,6000.0,남,부산,1
10389,50.0,5000.0,여,부산,0
10390,50.0,4000.0,남,대구,1
10391,20.0,5000.0,nan,서울,1
10392,20.0,,남,부산,0
10393,50.0,5000.0,남,대구,0
10394,,6000.0,남,대구,0
10395,30.0,3000.0,여,대구,1
10396,30.0,4000.0,nan,대구,0
10397,20.0,,nan,서울,0
10398,50.0,6000.0,남,대구,0
10399,40.0,4000.0,nan,부산,0
10400,40.0,5000.0,여,서울,0
10401,30.0,4000.0,여,대구,0
10402,,3000.0,nan,부산,1
10403,30.0,4000.0,여,부산,1
10404,20.0,4000.0,여,서울,1
10405,,5000.0,nan,서울,0
10406,40.0,5000.0,nan,서울,0
10407,50.0,,남,부산,1
10408,50.0,5000.0,남,부산,0
10409,20.0,4000.0,여,대구,0
10410,30.0,3000.0,nan,서울,0
10411,20.0,5000.0,여,서울,0
10412,50.0,,nan,서울,0
10413,40.0,,여,서울,0
10414,50.0,4000.0,여,부산,1
10415,,5000.0,여,서울,0
10416,50.0,5000.0,남,부산,1
10417,50.0,,nan,부산,0
10418,,5000.0,여,서울,0
10419,30.0,4000.0,남,부산,0
10420,50.0,3000.0,여,부산,1
10421,20.0,4000.0,여,서울,1
10422,50.0,5000.0,nan,서울,0
10423,20.0,4000.0,여,대구,0
10424,,6000.0,nan,부산,0
10425,50.0,6000.0,남,부산,1
10426,,5000.0,남,대구,0
10427,,5000.0,여,대구,1
10428,30.0,3000.0,남,서울,0
10429,50.0,4000.0,nan,대구,0
10430,20.0,3000.0,nan,서울,0
10431,20.0,5000.0,남,서울,1
10432,50.0,5000.0,nan,서울,0
10433,30.0,,nan,부산,0
10434,30.0,3000.0,여,부산,1
10435,30.0,5000.0,여,서울,0
10436,20.0,6000.0,nan,대구,0
10437,,,남,부산,0
10438,30.0,4000.0,nan,부산,0
10439,20.0,,여,대구,0
10440,20.0,4000.0,남,부산,1
10441,,6000.0,nan,대구,0
10442,50.0,4000.0,남,대구,0
10443,50.0,3000.0,남,부산,1
10444,30.0,4000.0,남,대구,1
10445,30.0,4000.0,nan,대구,1
10446,,,여,서울,1
10447,30.0,6000.0,남,서울,1
10448,,4000.0,남,부산,1
10449,20.0,3000.0,nan,대구,1
10450,30.0,,여,부산,1
10451,20.0,6000.0,여,부산,0
10452,40.0,6000.0,nan,서울,0
10453,,5000.0,남,대구,1
10454,40.0,3000.0,nan,부산,0
10455,30.0,,여,부산,1
10456,20.0,,남,서울,0
10457,30.0,3000.0,남,서울,1
10458,40.0,6000.0,여,서울,0
10459,30.0,4000.0,남,부산,0
10460,50.0,3000.0,nan,대구,1
10461,40.0,,여,서울,0
10462,30.0,3000.0,여,서울,0
10463,20.0,6000.0,남,대구,0
10464,30.0,5000.0,여,부산,0
10465,20.0,5000.0,nan,부산,0
10466,50.0,4000.0,여,대구,0
10467,30.0,4000.0,남,서울,1
10468,50.0,6000.0,여,대구,0
10469,40.0,4000.0,남,부산,0
10470,20.0,5000.0,남,부산,1
10471,40.0,6000.0,nan,서울,0
10472,20.0,6000.0,여,서울,0
10473,50.0,6000.0,nan,대구,0
10474,,3000.0,nan,부산,0
10475,30.0,4000.0,여,부산,0
10476,50.0,,nan,대구,1
10477,20.0,5000.0,nan,서울,0
10478,20.0,4000.0,남,부산,0
10479,20.0,5000.0,nan,부산,0
10480,20.0,4000.0,여,서울,0
10481,30.0,,남,부산,0
10482,40.0,5000.0,nan,서울,0
10483,,,nan,대구,0
10484,30.0,5000.0,여,서울,0
10485,20.0,3000.0,nan,서울,1
10486,30.0,3000.0,여,대구,0
10487,50.0,5000.0,nan,부산,1
10488,20.0,5000.0,nan,부산,0
10489,,,여,서울,0
10490,20.0,6000.0,남,서울,0
10491,,5000.0,여,대구,1
10492,,4000.0,남,대구,0
10493,40.0,4000.0,남,부산,0
10494,40.0,4000.0,여,부산,1
10495,30.0,3000.0,여,대구,1
10496,30.0,,nan,서울,0
10497,,3000.0,nan,대구,0
10498,20.0,4000.0,남,부산,0
10499,50.0,5000.0,nan,서울,0
